Product_URL,Category,Product_ID,Extracted_At
https://chefaa.com/eg-ar/nowProduct/johnsons-normal-baby-oil-75ml,mom-baby,mom-baby_0156,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-shampoo-no-more-tangles-200ml,mom-baby,mom-baby_0157,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-sleep-time-baby-oil-200ml-tmfq,mom-baby,mom-baby_0158,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-sleep-time-baby-oil-75ml-ph,mom-baby,mom-baby_0159,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-sleep-time-lotion-200ml-tpj9,mom-baby,mom-baby_0160,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-sleep-time-shampoo-200ml,mom-baby,mom-baby_0161,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsons-sleep-time-shampoo-500ml,mom-baby,mom-baby_0162,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsonsgold-shampoo-100ml,mom-baby,mom-baby_0163,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/johnsonsgold-shampoo-500ml,mom-baby,mom-baby_0164,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/kodomo-grape-toothpaste-45g-v4jh,mom-baby,mom-baby_0165,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/kodomo-infantsO8qa,mom-baby,mom-baby_0166,2025-06-19T01:42:50.500750
